people_ID,infect_prob
17788,50.96867752075195
18332,67.23113250732422
17836,51.14478302001953
5247,50.467628479003906
5922,50.102577209472656
18641,71.9083480834961
5951,37.68916320800781
18807,50.09117889404297
18293,67.93213653564453
18775,52.669986724853516
5601,51.4821662902832
5102,50.648624420166016
18464,49.314552307128906
17713,50.09552764892578
18557,50.59843063354492
18854,50.23738479614258
18401,50.357017517089844
18699,89.87030792236328
5706,32.96595001220703
5747,50.851829528808594
5496,51.315757751464844
18308,50.56964111328125
5345,50.722530364990234
18525,49.73271179199219
18258,49.143577575683594
6062,50.76959228515625
17921,50.97549057006836
5303,51.40266036987305
18592,49.4224967956543
5814,50.92469024658203
18805,49.76863098144531
5910,74.71542358398438
5201,50.556373596191406
5724,81.25541687011719
17693,50.91289138793945
5407,50.90302658081055
18617,50.66330337524414
18173,52.451332092285156
18875,50.68505096435547
5225,53.75789260864258
5858,50.92057800292969
5091,50.751949310302734
5254,50.07704544067383
18801,49.31475067138672
6009,50.973915100097656
18149,52.02075958251953
6105,50.884952545166016
5974,50.474220275878906
17967,52.081932067871094
5781,52.030670166015625
5834,50.85657501220703
17683,49.94920349121094
5338,51.291297912597656
18400,56.60206604003906
18633,50.457435607910156
6162,50.59798812866211
18598,50.66680145263672
5212,49.8124885559082
18731,50.17809295654297
18177,50.960533142089844
5232,55.7308464050293
5753,49.81419372558594
5118,50.78623962402344
18055,64.60627746582031
18151,55.301483154296875
5572,50.39105224609375
18502,51.714290618896484
18178,49.746726989746094
6276,50.46357727050781
5226,72.9586181640625
18411,49.4842414855957
6134,50.48146438598633
5177,49.771663665771484
18031,50.69129943847656
17853,50.87593460083008
6171,50.74177551269531
5725,68.93328094482422
6282,51.35526657104492
18762,51.798255920410156
17909,49.944549560546875
18357,49.26755142211914
5981,56.31877899169922
5862,50.27180480957031
18461,50.702789306640625
5275,50.34523010253906
6084,52.723880767822266
18403,50.91933059692383
17856,51.245628356933594
17723,50.08010482788086
6103,49.70484924316406
17897,49.70804977416992
6042,50.924320220947266
6219,62.041648864746094
5697,63.097023010253906
18636,87.56035614013672
5343,55.54868698120117
5994,49.23276138305664
5956,49.868839263916016
5666,49.52978515625
18791,50.146942138671875
5686,49.54079055786133
6027,50.75416564941406
5751,48.921268463134766
18812,97.41666412353516
18688,50.48634719848633
18441,81.54925537109375
5508,49.716575622558594
5889,50.0096321105957
5843,51.13518524169922
5459,49.931339263916016
18141,52.672645568847656
18757,53.85228729248047
6313,51.00714111328125
6032,51.720176696777344
18475,50.181636810302734
17702,51.314998626708984
5815,50.59905242919922
18816,48.977386474609375
18589,51.60758972167969
17738,49.10316848754883
18553,49.9896354675293
5538,50.35906982421875
18472,48.71323013305664
5453,51.93827819824219
18026,49.64022445678711
18409,50.36480712890625
5444,51.021053314208984
17965,48.428741455078125
18541,50.2883415222168
5371,50.421024322509766
6051,65.97187042236328
18882,49.560367584228516
5108,50.035675048828125
6005,86.00452423095703
5380,49.564666748046875
6151,49.455196380615234
18195,50.9539909362793
17695,51.112342834472656
5101,51.25361633300781
5255,50.31378936767578
5579,60.48409652709961
18509,50.36701583862305
5257,49.79529571533203
6310,60.055084228515625
5431,50.09416580200195
17703,50.598323822021484
18316,64.23135375976562
5174,50.8470344543457
18337,50.850154876708984
18515,52.2940788269043
17993,65.8722915649414
6232,50.225643157958984
5339,50.099708557128906
5972,50.91075897216797
6097,51.062782287597656
5130,50.09413146972656
5934,50.29650115966797
17646,63.713871002197266
5803,50.78491973876953
18134,77.96810913085938
18301,49.79628372192383
18071,49.31275177001953
5973,49.3639030456543
17972,82.3060302734375
6212,51.46538162231445
17886,49.523738861083984
18584,43.54996871948242
18027,51.799644470214844
5093,49.48394775390625
5817,47.48381423950195
5519,50.52238845825195
18127,50.57158660888672
6144,50.54893112182617
5430,50.85553741455078
6179,50.523834228515625
5921,50.83742904663086
5788,50.47046661376953
17960,50.46258544921875
5682,66.42437744140625
5713,50.2133903503418
18735,50.6370964050293
18693,49.920352935791016
6256,51.31949996948242
18064,53.141353607177734
18302,50.04074478149414
5620,47.65982437133789
18010,50.1030158996582
18647,49.13500213623047
5749,50.38761520385742
18286,49.72450256347656
5381,49.23402404785156
6012,50.72846221923828
18043,50.5679931640625
18845,50.441978454589844
17736,51.020626068115234
17919,51.02261734008789
5297,49.208675384521484
17651,49.903656005859375
5109,49.532615661621094
5756,50.49504852294922
17628,50.08113098144531
6237,53.249961853027344
18407,51.763771057128906
5157,49.008148193359375
17902,50.41401672363281
18650,46.86895751953125
5589,49.18270492553711
6010,50.14187240600586
18792,47.661041259765625
17932,50.09715270996094
18568,48.647865295410156
17684,70.55435180664062
5573,49.62006759643555
17685,50.56085968017578
5948,53.905643463134766
5469,50.013668060302734
18736,74.17915344238281
17664,50.77797317504883
6319,64.97077178955078
5421,50.64832305908203
18648,50.601844787597656
18369,65.3174057006836
6065,49.99761199951172
18486,49.399505615234375
5259,50.011104583740234
18524,84.87129211425781
17774,49.36151123046875
5955,50.201690673828125
17701,50.975624084472656
6312,50.184078216552734
18094,49.82398986816406
17647,49.9881477355957
5515,52.675079345703125
18087,49.41387176513672
18278,48.99540710449219
18868,49.945491790771484
18764,50.29664611816406
5478,50.56835174560547
6091,49.64925765991211
18358,48.215797424316406
18570,63.820098876953125
17994,50.757843017578125
17931,48.678802490234375
18476,50.97307205200195
6314,52.207069396972656
5727,51.839664459228516
5879,81.53992462158203
6240,49.284732818603516
17663,50.096839904785156
18457,58.62472152709961
18562,50.371612548828125
17908,43.06940841674805
18183,50.90340805053711
5203,49.79535675048828
18658,50.50725555419922
18745,49.061458587646484
17889,50.623619079589844
5185,78.23023223876953
6161,50.82732009887695
5833,50.67063522338867
5348,49.17433166503906
6261,50.35654067993164
5841,49.50817108154297
5503,49.16836929321289
5187,49.589019775390625
18789,50.171417236328125
5674,51.3770866394043
18768,50.07329177856445
18430,50.357200622558594
5931,50.19881057739258
18787,41.65772247314453
5284,48.86634063720703
18544,49.964168548583984
18726,48.34437942504883
17907,48.79486846923828
17850,49.19937515258789
18073,50.6191520690918
5631,50.127113342285156
6190,50.97810745239258
5482,49.806819915771484
18865,48.46064376831055
18700,49.33892059326172
6234,50.44063949584961
5689,49.835350036621094
18585,49.933692932128906
17674,49.85093307495117
17875,65.19759368896484
5997,49.79344940185547
5405,49.45951461791992
18201,53.548011779785156
18575,49.62090301513672
5196,48.32815170288086
17709,51.2309455871582
5687,49.28660202026367
6284,72.43090057373047
6140,49.66305923461914
18352,49.925498962402344
17718,49.144309997558594
6247,49.62905502319336
18578,51.44169616699219
18135,49.5301513671875
6052,60.2508544921875
5132,46.16693878173828
5846,49.566097259521484
5138,58.91737365722656
5149,48.689697265625
6321,54.29064178466797
18115,45.435279846191406
5688,49.078895568847656
5748,49.669612884521484
17793,49.562767028808594
5855,49.226192474365234
6305,79.90818786621094
18085,50.44852828979492
5404,45.39010238647461
5870,50.096378326416016
18866,49.90195083618164
5957,50.29526138305664
18138,49.330841064453125
6246,50.66999053955078
18643,49.01890563964844
6210,59.45991516113281
17843,48.79843521118164
18260,46.340850830078125
5667,46.1312255859375
18661,48.45964050292969
18319,48.13924026489258
5762,48.490325927734375
17727,48.664737701416016
18853,48.606834411621094
6251,50.793453216552734
18710,47.94401168823242
18809,68.1690444946289
6067,50.60791015625
6138,48.188880920410156
5374,46.79823684692383
18408,51.32804870605469
5331,49.531654357910156
5194,48.59659957885742
18692,59.79225158691406
18668,48.73167037963867
5296,49.666194915771484
5546,48.55367660522461
5442,48.84074020385742
5699,49.96112060546875
18255,73.57439422607422
5744,48.30575942993164
18169,54.1330680847168
18343,50.42863464355469
17626,48.15190505981445
17878,64.6817398071289
5474,48.06367111206055
18653,45.490604400634766
5137,49.23640441894531
5602,53.1046028137207
5907,49.929988861083984
5779,49.6727180480957
18180,51.46989059448242
18188,48.53993606567383
18207,99.10025787353516
5379,46.64310836791992
18106,51.827693939208984
5783,50.32355499267578
17890,49.836029052734375
5866,51.50193786621094
18012,52.18537902832031
17711,51.59765625
6133,51.00608825683594
6071,51.23448944091797
5857,49.810546875
18462,50.1292839050293
5116,43.689002990722656
6136,53.294273376464844
17704,65.35883331298828
5662,51.95510482788086
17690,50.30738067626953
6131,82.9158935546875
18288,54.076419830322266
18203,49.98158645629883
18110,87.52072143554688
17743,48.508052825927734
5207,52.63390350341797
5298,93.09430694580078
5328,68.19263458251953
18238,81.94371795654297
5426,52.23847579956055
6298,51.408103942871094
6106,50.511131286621094
5282,49.293312072753906
6178,85.773193359375
18227,53.58659362792969
17631,51.168373107910156
5598,50.57937240600586
17820,51.622589111328125
18312,50.04947280883789
18716,50.48029327392578
18529,50.696624755859375
17925,49.336448669433594
18314,50.378761291503906
5859,53.66233825683594
6283,51.774009704589844
5562,51.13031005859375
5722,54.546661376953125
18059,52.05842971801758
5770,50.65119552612305
18181,50.47704315185547
17649,51.81840515136719
5828,49.67788314819336
5778,49.591712951660156
17772,53.2545051574707
18732,49.86800765991211
6073,51.21105194091797
18687,51.51018524169922
5395,53.219112396240234
6058,51.25386428833008
18579,53.85513687133789
18846,54.6108512878418
5265,50.456600189208984
17862,52.47212219238281
5237,77.93219757080078
17976,50.596710205078125
18267,60.26325988769531
6048,53.47795867919922
18237,53.03443908691406
18077,53.394508361816406
18299,54.6213264465332
5166,53.10999298095703
5824,52.8031120300293
5216,53.14190673828125
18788,53.7146110534668
6231,52.21604919433594
5178,54.5687141418457
18208,52.823486328125
18376,52.909793853759766
5350,68.78598022460938
5903,52.86189270019531
18061,52.516666412353516
18821,52.36709976196289
18374,53.51530456542969
5392,52.39033889770508
17958,54.09877014160156
6315,52.68444061279297
5349,54.16306686401367
5227,52.93136978149414
5280,72.60896301269531
6303,56.988189697265625
6023,53.357810974121094
5581,52.69112777709961
18202,56.877750396728516
5970,52.4781379699707
18504,55.94444274902344
18047,52.506324768066406
5532,75.85491180419922
18588,52.95191192626953
6098,50.7100944519043
6189,53.31266403198242
17632,47.99329376220703
5359,52.445274353027344
18500,51.8781623840332
6293,51.065330505371094
5205,50.55546951293945
17915,52.654457092285156
17987,53.42121887207031
5517,51.8345947265625
5501,75.53268432617188
5764,53.04139709472656
18211,79.62026977539062
18487,77.45957946777344
17863,52.45843505859375
5191,54.35508346557617
6111,51.42829513549805
5769,54.415924072265625
18605,71.29801177978516
18038,52.31110763549805
5930,52.162818908691406
18072,51.986106872558594
6102,80.88436126708984
18020,51.960670471191406
17665,52.16537857055664
17668,52.746986389160156
18705,51.38591766357422
17968,53.93611145019531
18212,52.61355972290039
5968,53.01970291137695
17938,53.02566909790039
6277,51.44436264038086
18536,50.90989685058594
18613,84.41361236572266
5766,66.35125732421875
18474,64.41629791259766
18297,60.9073371887207
18753,53.10444259643555
18701,68.83187866210938
5835,58.1801872253418
18142,52.17181396484375
18838,52.487205505371094
17719,66.68627166748047
5890,52.627960205078125
5560,38.5911750793457
17658,51.99639129638672
18582,53.00452423095703
18300,51.31385040283203
18679,56.421539306640625
18365,52.84264373779297
18901,81.77323913574219
18414,52.6583137512207
18889,51.26671600341797
18257,53.85075378417969
18884,52.25162124633789
18873,52.766605377197266
5369,51.50154113769531
18698,52.71678161621094
5746,53.92827224731445
17844,49.2161979675293
18893,53.5716438293457
17867,52.69315719604492
17899,50.99337387084961
18546,51.440155029296875
18325,51.779483795166016
6220,50.053958892822266
18625,51.95514678955078
18053,51.770843505859375
5607,57.0416374206543
5989,52.69234085083008
17712,50.891658782958984
18799,51.80351257324219
5483,53.02985382080078
6157,53.008846282958984
5715,52.23012924194336
17814,51.52717208862305
17754,51.506778717041016
5375,52.03424835205078
17627,82.81693267822266
17654,76.86202239990234
5923,52.13460922241211
18348,53.058013916015625
18657,50.93014907836914
5262,52.63075637817383
18491,51.94615936279297
5851,65.23140716552734
17956,51.427852630615234
6270,50.745018005371094
5932,52.1124153137207
18323,51.7655029296875
5290,34.11870193481445
5434,52.11732482910156
17782,51.54228591918945
5836,50.87154769897461
5729,52.4762077331543
17780,53.43778991699219
17757,52.071964263916016
5197,51.45333480834961
18498,52.206871032714844
18832,53.32115936279297
18023,52.08892822265625
5435,52.063228607177734
18852,51.3145751953125
18254,51.99424362182617
18024,52.12759780883789
6194,52.032203674316406
18007,62.12515640258789
5473,66.04141998291016
5550,51.13502502441406
18451,86.8519287109375
6081,52.59026336669922
5506,49.238739013671875
18098,51.16310501098633
17952,51.492591857910156
5844,52.51063919067383
5692,54.886070251464844
5499,52.594852447509766
5145,52.852603912353516
18499,56.1056022644043
5084,52.837982177734375
6169,46.740238189697266
18758,52.4304084777832
18419,51.79786682128906
5838,51.290435791015625
5847,51.710636138916016
18869,52.26957702636719
5346,51.98343276977539
18885,52.13032913208008
5183,52.57002639770508
5818,51.80548858642578
5648,52.67410659790039
18390,48.79059600830078
18537,52.015480041503906
17954,51.145591735839844
17786,52.44178771972656
17636,54.470054626464844
17660,51.01326370239258
18221,52.11110305786133
5869,52.16515350341797
5656,54.06221008300781
5684,51.054298400878906
5141,51.74518585205078
6168,51.891082763671875
18908,50.93149948120117
5531,49.3565559387207
5680,62.43103790283203
5960,50.693885803222656
18065,53.17499923706055
18429,58.02471923828125
18793,52.58727264404297
5457,51.167850494384766
18356,52.54349136352539
17766,58.16014862060547
6066,51.64642333984375
18841,52.858177185058594
5549,59.281009674072266
5398,51.04323196411133
17904,51.69707107543945
18322,80.61298370361328
5119,50.49181365966797
5705,54.78470230102539
5977,51.22187805175781
18125,53.37053680419922
18080,51.47853088378906
5946,57.003448486328125
18677,54.702972412109375
6046,72.5289306640625
18317,51.34879684448242
5892,49.85578155517578
5300,51.69198989868164
5291,51.82826614379883
5819,52.391357421875
18444,53.08320999145508
5294,28.15487289428711
6055,51.42427444458008
6064,51.41999816894531
18667,67.89371490478516
5541,53.351932525634766
5991,53.89388656616211
6244,55.128631591796875
5837,85.55632019042969
5827,52.706451416015625
18697,52.291099548339844
18146,67.65786743164062
5920,50.61764907836914
18111,52.16484069824219
17933,61.827598571777344
18607,51.68341827392578
18248,51.73163604736328
5831,50.385623931884766
5184,52.207332611083984
17934,51.47506332397461
17746,52.165950775146484
6202,51.45694351196289
5199,51.321678161621094
5884,51.838191986083984
17728,51.663902282714844
5657,51.00463104248047
5144,53.42826843261719
6217,48.073631286621094
17677,49.2065315246582
6026,54.472896575927734
6233,51.61891174316406
5446,51.87226867675781
5962,52.223934173583984
18423,51.48664855957031
17715,75.11656188964844
17841,50.751251220703125
5800,51.85097885131836
6187,53.44805908203125
5361,78.47669219970703
5384,52.04997253417969
18797,51.17827224731445
18287,52.035560607910156
5558,50.99851989746094
18790,52.689273834228516
5771,50.93626022338867
5209,72.03104400634766
6243,51.33719253540039
18747,70.6078109741211
18587,53.65093231201172
5086,51.93635177612305
5443,51.64137649536133
5148,51.416996002197266
18649,51.4765510559082
6278,55.38998794555664
18204,51.927818298339844
5422,61.06040954589844
5467,51.13582992553711
17923,44.70212173461914
18320,52.48239517211914
5094,51.69741439819336
6088,50.99595642089844
5429,50.83130645751953
5529,50.78288269042969
18218,50.37307357788086
5679,50.87158966064453
17913,52.0440559387207
18576,52.074073791503906
18724,51.66127395629883
6238,51.567352294921875
18637,50.87184524536133
18748,51.52305221557617
5252,55.03243637084961
18075,53.01933670043945
18222,51.19197463989258
5273,51.02519989013672
5886,50.63253402709961
6033,51.01802444458008
18291,50.63417434692383
5616,44.7962646484375
18166,52.01830291748047
17692,50.807987213134766
5219,49.965484619140625
5988,51.28509521484375
5504,50.684322357177734
18129,50.13867950439453
18440,49.3686408996582
18488,52.160682678222656
18131,51.24684524536133
18849,50.2410888671875
18162,51.305843353271484
18829,65.49248504638672
5156,53.152854919433594
18013,52.1856803894043
18804,50.565773010253906
17708,50.490440368652344
17795,51.37651443481445
5811,51.0153923034668
17936,50.73272705078125
5221,51.65041732788086
5845,50.6240348815918
18490,54.012325286865234
5126,52.938232421875
18367,50.050392150878906
5767,77.46281433105469
5438,50.15211486816406
18746,51.64765548706055
18883,51.145755767822266
17822,50.68339538574219
5535,56.092620849609375
5447,51.13494110107422
5804,55.913028717041016
18729,52.6683464050293
18032,72.67430114746094
5570,51.18882369995117
18837,52.23131561279297
18690,51.169647216796875
5245,49.42326736450195
6123,50.31826400756836
17916,50.0450553894043
18859,50.31807327270508
18232,50.05615997314453
5954,52.033809661865234
5308,50.067203521728516
18458,52.71823501586914
5813,51.05179214477539
5914,51.6004524230957
18561,51.34853744506836
18114,83.94945526123047
5590,51.50624084472656
17848,51.6507682800293
5309,51.92176818847656
5110,63.39720153808594
6192,50.20558166503906
5079,50.13921356201172
5640,52.78506088256836
18067,50.85917282104492
5695,51.36807632446289
18620,50.95344924926758
18215,59.839385986328125
5626,52.61885070800781
17720,51.41683578491211
18548,51.20915222167969
6280,55.853973388671875
18449,50.6674690246582
18450,51.412567138671875
18005,51.69449234008789
18831,51.065406799316406
18683,52.681270599365234
17764,51.94802474975586
5439,51.12495803833008
6322,50.73653030395508
18280,48.39815139770508
6172,51.737770080566406
18466,53.29657745361328
18359,50.607330322265625
18002,51.098426818847656
18334,75.78961181640625
6110,54.32130813598633
5486,52.53650665283203
5251,120.35720825195312
5919,50.59064483642578
6215,50.655059814453125
5812,60.05420684814453
18156,50.48625183105469
17650,50.296546936035156
18415,51.42608642578125
18160,50.522701263427734
5928,51.86689758300781
6056,89.39202117919922
18025,50.483028411865234
6054,51.02447509765625
17681,49.27722930908203
17776,49.35581588745117
18133,61.20657730102539
18708,50.082637786865234
5394,53.20631790161133
6119,51.941612243652344
5270,51.62355422973633
17959,51.016265869140625
5406,50.100406646728516
5950,50.339149475097656
18168,54.2437629699707
18029,49.349891662597656
6239,51.459510803222656
18467,56.67845153808594
17964,51.45996856689453
18656,60.061065673828125
18552,50.60828399658203
18079,52.89963150024414
18678,72.73321533203125
6039,49.95002365112305
18185,50.41465759277344
6203,50.02363586425781
5360,51.59362030029297
18909,51.76739501953125
18196,73.05101776123047
18632,54.22739028930664
18512,50.97886657714844
18034,70.43939208984375
5268,52.62732696533203
6223,51.67798614501953
18631,49.901153564453125
5373,50.017757415771484
18696,50.24099349975586
5789,52.1976203918457
18900,51.13956832885742
5681,62.044673919677734
18283,50.271724700927734
18847,68.06346130371094
5159,63.38163375854492
5551,69.5136489868164
18074,50.6019401550293
17784,49.739776611328125
5335,51.431453704833984
18903,49.95536804199219
18062,51.100311279296875
18630,50.196346282958984
5599,49.50520706176758
17999,51.092254638671875
5701,50.361122131347656
18827,51.51454544067383
17970,61.19260787963867
5419,52.596778869628906
18581,52.700889587402344
17861,120.45569610595703
5393,49.462345123291016
17806,64.80070495605469
6129,50.338340759277344
5161,64.91352844238281
17804,50.89023208618164
5780,49.224021911621094
5479,51.08223342895508
18086,51.578956604003906
6248,51.7032356262207
17798,51.43029022216797
18157,51.3003044128418
18272,50.87868118286133
18022,51.2004508972168
18770,50.98713684082031
5230,51.64509201049805
5565,83.86184692382812
18539,54.052772521972656
18167,50.50669479370117
5615,50.83650207519531
18307,48.39487838745117
5397,48.55094909667969
18102,47.55379104614258
18324,51.01629638671875
18099,56.42338562011719
18015,49.04998779296875
5481,50.57273864746094
18418,51.56813049316406
17831,49.36066436767578
6115,50.705684661865234
17982,50.57575225830078
18014,51.587886810302734
18779,50.19099044799805
18820,51.75923156738281
18558,49.867225646972656
18017,51.00751495361328
17837,49.24627685546875
5976,50.68391799926758
18306,50.740684509277344
6272,49.235084533691406
18331,71.60481262207031
5561,50.114715576171875
17669,50.14201354980469
18855,51.281028747558594
5528,50.63797378540039
18321,50.539127349853516
18172,49.89262008666992
18614,51.29015350341797
17748,48.62491226196289
17800,54.99150466918945
5945,48.4755744934082
18514,50.446781158447266
5644,50.365447998046875
5982,51.403926849365234
5288,72.30780029296875
6265,48.051483154296875
5840,49.992679595947266
17851,75.50389099121094
18246,51.103050231933594
6250,51.037654876708984
5214,52.048423767089844
18777,50.38758087158203
6001,50.48935317993164
5782,51.20491409301758
5484,50.41136169433594
5760,50.00761032104492
6218,50.04945755004883
5953,50.57027053833008
18577,65.072509765625
6264,50.84537887573242
17770,46.06157302856445
18634,49.75941467285156
5938,50.20845031738281
6214,48.961181640625
5324,51.79220962524414
18108,47.9202766418457
18469,49.59968566894531
18672,49.05742645263672
18480,47.42837142944336
18531,50.85866165161133
6180,74.927490234375
5454,51.21369171142578
5364,56.63381576538086
18088,50.80223083496094
17922,51.00369644165039
6286,50.80024337768555
18456,48.196292877197266
17975,50.4604606628418
18397,50.67653274536133
5242,51.403770446777344
5244,50.241722106933594
18445,71.9466552734375
18281,49.38386154174805
5636,50.73115158081055
17957,48.6297721862793
18761,50.245521545410156
17990,48.4233283996582
5123,51.5136604309082
5801,49.8579216003418
6235,51.286991119384766
6108,51.06744384765625
5659,50.16946792602539
18503,56.19484329223633
5190,49.60756301879883
18711,50.75425720214844
18670,50.76633071899414
18814,49.91020965576172
18057,53.93027114868164
18751,51.395896911621094
18786,50.742183685302734
6150,50.451995849609375
18574,49.930904388427734
18506,50.194786071777344
18828,51.51914596557617
6069,49.34660339355469
5180,49.94852828979492
6166,50.86606979370117
17791,50.219207763671875
5113,51.13911437988281
17939,48.848514556884766
6259,50.2244873046875
17928,50.103492736816406
17624,115.99908447265625
17623,61.7490234375
18477,50.71039581298828
17734,50.196388244628906
18275,50.944644927978516
17998,49.008819580078125
17992,51.84449768066406
5655,51.3538932800293
5969,50.92887496948242
5863,49.03159713745117
18803,49.83664321899414
5418,50.89595031738281
5850,50.365509033203125
5240,50.68528747558594
5672,49.291648864746094
6094,49.08676528930664
5293,48.81708908081055
5081,50.810546875
5537,50.41068649291992
5663,48.92726516723633
17790,49.56355285644531
6205,58.05572509765625
6198,49.93339538574219
5566,49.85576248168945
5742,67.5444564819336
6096,42.20604705810547
6004,41.90010070800781
5092,52.01361846923828
18593,50.26814270019531
6177,49.28413772583008
5413,49.52571487426758
5917,50.20045852661133
5211,51.377376556396484
5848,50.31730270385742
17839,48.077049255371094
5553,48.22224044799805
18590,50.163536071777344
5451,62.89282989501953
6273,45.41464614868164
17641,51.61457824707031
5523,49.657310485839844
17749,69.6607666015625
6093,49.88088607788086
5440,51.12129211425781
18671,50.48213577270508
5743,68.54792785644531
17740,84.78411102294922
5153,49.98063659667969
17881,49.028160095214844
18256,59.22817611694336
18638,51.533233642578125
5396,50.64899444580078
17997,48.410072326660156
17687,50.160194396972656
18627,50.37838363647461
5277,50.22978973388672
18826,48.405921936035156
5719,49.4619140625
5600,49.95323181152344
18112,79.9809341430664
5522,49.70463180541992
18089,75.30567932128906
5090,80.04692077636719
5124,49.149200439453125
18120,53.895721435546875
5557,50.30579376220703
5796,49.31441116333008
17937,49.348941802978516
18265,47.954654693603516
18878,50.60865783691406
5773,49.38566589355469
18091,48.33441162109375
5964,76.9585189819336
18019,85.4627456665039
5133,51.20682907104492
6170,49.92418670654297
17803,50.749725341796875
5966,49.30667495727539
18124,49.34266662597656
18717,50.17961120605469
5243,49.99940490722656
17882,49.7354621887207
18533,50.529022216796875
18876,48.48444747924805
18744,48.844215393066406
5278,50.13291549682617
5239,50.48722457885742
5358,65.04159545898438
5574,50.369834899902344
5641,42.885597229003906
18186,74.44599914550781
17885,49.810123443603516
5939,49.05540084838867
5155,49.742462158203125
5412,56.140968322753906
17699,48.69113540649414
17640,56.22746276855469
18522,77.50375366210938
17905,62.76523208618164
5575,49.36614990234375
5569,67.65830993652344
5325,48.613128662109375
18703,50.544837951660156
17898,50.77000427246094
18351,49.772735595703125
18560,49.42720031738281
5372,50.23987579345703
17985,49.30263137817383
5186,48.762577056884766
5098,48.42509078979492
18063,49.998958587646484
6041,49.43904113769531
5638,49.6572151184082
18493,49.45857238769531
18216,48.90131759643555
18223,49.077598571777344
5694,48.94755554199219
5088,48.550907135009766
18621,49.599605560302734
5363,49.07596969604492
5943,84.4207534790039
5765,47.76179504394531
17870,49.923736572265625
5106,49.798606872558594
18004,59.81401824951172
17980,48.4107551574707
5385,55.855560302734375
5810,48.86066436767578
6236,47.6821403503418
18393,50.164337158203125
5721,49.94105529785156
18045,49.144805908203125
18335,50.192474365234375
18008,50.81917190551758
5468,77.63481140136719
18806,45.42026138305664
17819,50.09880065917969
5965,49.17855453491211
18230,49.296142578125
5336,49.39411544799805
5577,48.309730529785156
18760,49.36701583862305
17860,48.74544143676758
18782,49.180912017822266
6072,71.51551818847656
17744,68.4932861328125
18519,49.11007308959961
17811,47.374664306640625
5445,48.465850830078125
5491,47.62223815917969
5992,49.82680892944336
5269,49.75465774536133
18608,48.816932678222656
5582,49.90591049194336
5961,47.44859313964844
18092,49.0321044921875
17830,49.18564987182617
17778,48.83637237548828
6036,50.28142547607422
17698,48.83252716064453
5286,48.844573974609375
18619,50.123050689697266
